flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,222,,2026-09-07T09:05:00+00:00,2026-09-07T09:05:00+00:00,,2026-09-07T09:17:00+00:00,,,,HSC,ZGSG,,,,2026-09-07T11:20:00+00:00,12.0,,,,,China Southern Airlines,CZ,CSN,9329,CZ9329,CSN9329,chengdu airlines,eu,uea,2243,eu2243,uea2243,,,,,7810EC
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,222,,2026-09-07T09:05:00+00:00,2026-09-07T09:05:00+00:00,,2026-09-07T09:17:00+00:00,,,,HSC,ZGSG,,,,2026-09-07T11:20:00+00:00,12.0,,,,,Loong Air,GJ,CDC,5139,GJ5139,CDC5139,chengdu airlines,eu,uea,2243,eu2243,uea2243,,,,,7810EC
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,222,,2026-09-07T09:05:00+00:00,2026-09-07T09:05:00+00:00,,2026-09-07T09:17:00+00:00,,,,HSC,ZGSG,,,,2026-09-07T11:20:00+00:00,12.0,,,,,Tibet Airlines,TV,TBA,5139,TV5139,TBA5139,chengdu airlines,eu,uea,2243,eu2243,uea2243,,,,,7810EC
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,220,,2026-09-07T09:00:00+00:00,2026-09-07T09:00:00+00:00,2026-09-07T09:05:00+00:00,2026-09-07T09:05:00+00:00,2026-09-07T09:05:00+00:00,Beijing Daxing International Airport,+8,PKX,ZBAD,,,32,2026-09-07T11:45:00+00:00,5.0,2026-09-07T11:32:00+00:00,,2026-09-07T11:32:00+00:00,,China Eastern Airlines,MU,CES,8072,MU8072,CES8072,china united airlines,kn,cua,5160,kn5160,cua5160,,,,,78155A
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,41,,2026-09-07T09:00:00+00:00,2026-09-07T09:00:00+00:00,,2026-09-07T09:11:00+00:00,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,66,2026-09-07T11:30:00+00:00,11.0,,,,,Xiamen Air,MF,CXA,3727,MF3727,CXA3727,china eastern airlines,mu,ces,5321,mu5321,ces5321,,,,,78069B
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,41,,2026-09-07T09:00:00+00:00,2026-09-07T09:00:00+00:00,,2026-09-07T09:11:00+00:00,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,66,2026-09-07T11:30:00+00:00,11.0,,,,,China United Airlines,KN,CUA,6169,KN6169,CUA6169,china eastern airlines,mu,ces,5321,mu5321,ces5321,,,,,78069B
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,41,,2026-09-07T09:00:00+00:00,2026-09-07T09:00:00+00:00,,2026-09-07T09:11:00+00:00,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,66,2026-09-07T11:30:00+00:00,11.0,,,,,Sichuan Airlines,3U,CSC,5185,3U5185,CSC5185,china eastern airlines,mu,ces,5321,mu5321,ces5321,,,,,78069B
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,235,,2026-09-07T08:50:00+00:00,2026-09-07T08:50:00+00:00,2026-09-07T08:56:00+00:00,2026-09-07T08:56:00+00:00,2026-09-07T08:56:00+00:00,Zhengzhou,Asia/Shanghai,CGO,ZHCC,2,,9,2026-09-07T10:45:00+00:00,7.0,2026-09-07T10:31:00+00:00,,2026-09-07T10:31:00+00:00,,Sichuan Airlines,3U,CSC,7911,3U7911,CSC7911,chengdu airlines,eu,uea,1867,eu1867,uea1867,,,,,781FA2
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,235,,2026-09-07T08:50:00+00:00,2026-09-07T08:50:00+00:00,2026-09-07T08:56:00+00:00,2026-09-07T08:56:00+00:00,2026-09-07T08:56:00+00:00,Zhengzhou,Asia/Shanghai,CGO,ZHCC,2,,9,2026-09-07T10:45:00+00:00,7.0,2026-09-07T10:31:00+00:00,,2026-09-07T10:31:00+00:00,,China Southern Airlines,CZ,CSN,9263,CZ9263,CSN9263,chengdu airlines,eu,uea,1867,eu1867,uea1867,,,,,781FA2
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,235,,2026-09-07T08:50:00+00:00,2026-09-07T08:50:00+00:00,2026-09-07T08:56:00+00:00,2026-09-07T08:56:00+00:00,2026-09-07T08:56:00+00:00,Zhengzhou,Asia/Shanghai,CGO,ZHCC,2,,9,2026-09-07T10:45:00+00:00,7.0,2026-09-07T10:31:00+00:00,,2026-09-07T10:31:00+00:00,,Loong Air,GJ,CDC,5035,GJ5035,CDC5035,chengdu airlines,eu,uea,1867,eu1867,uea1867,,,,,781FA2
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,53,,2026-09-07T08:35:00+00:00,2026-09-07T08:35:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,Garze Gesar Airport,,GZG,ZUGZ,,,,2026-09-07T09:50:00+00:00,13.0,2026-09-07T09:46:00+00:00,,2026-09-07T09:46:00+00:00,,China Eastern Airlines,MU,CES,3255,MU3255,CES3255,sichuan airlines,3u,csc,6627,3u6627,csc6627,,,,,7810E8
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,53,,2026-09-07T08:35:00+00:00,2026-09-07T08:35:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,Garze Gesar Airport,,GZG,ZUGZ,,,,2026-09-07T09:50:00+00:00,13.0,2026-09-07T09:46:00+00:00,,2026-09-07T09:46:00+00:00,,Xiamen Air,MF,CXA,4675,MF4675,CXA4675,sichuan airlines,3u,csc,6627,3u6627,csc6627,,,,,7810E8
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,53,,2026-09-07T08:35:00+00:00,2026-09-07T08:35:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,Garze Gesar Airport,,GZG,ZUGZ,,,,2026-09-07T09:50:00+00:00,13.0,2026-09-07T09:46:00+00:00,,2026-09-07T09:46:00+00:00,,China Express Airlines,G5,HXA,8715,G58715,HXA8715,sichuan airlines,3u,csc,6627,3u6627,csc6627,,,,,7810E8
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,53,,2026-09-07T08:35:00+00:00,2026-09-07T08:35:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,Garze Gesar Airport,,GZG,ZUGZ,,,,2026-09-07T09:50:00+00:00,13.0,2026-09-07T09:46:00+00:00,,2026-09-07T09:46:00+00:00,,Chengdu Airlines,EU,UEA,7215,EU7215,UEA7215,sichuan airlines,3u,csc,6627,3u6627,csc6627,,,,,7810E8
2026-09-07,active,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,53,,2026-09-07T08:35:00+00:00,2026-09-07T08:35:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,2026-09-07T08:47:00+00:00,Garze Gesar Airport,,GZG,ZUGZ,,,,2026-09-07T09:50:00+00:00,13.0,2026-09-07T09:46:00+00:00,,2026-09-07T09:46:00+00:00,,China Southern Airlines,CZ,CSN,4787,CZ4787,CSN4787,sichuan airlines,3u,csc,6627,3u6627,csc6627,,,,,7810E8
2026-09-07,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,B17,,2026-09-07T14:35:00+00:00,2026-09-07T14:35:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,42,2026-09-07T17:30:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,5046,ZH5046,CSZ5046,juneyao air,ho,dkh,1102,ho1102,dkh1102,,,,,780753
2026-09-07,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,B17,,2026-09-07T14:35:00+00:00,2026-09-07T14:35:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,42,2026-09-07T17:30:00+00:00,,,,,,China Southern Airlines,CZ,CSN,34,CZ34,CSN34,juneyao air,ho,dkh,1102,ho1102,dkh1102,,,,,780753
2026-09-07,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,B17,,2026-09-07T14:35:00+00:00,2026-09-07T14:35:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,42,2026-09-07T17:30:00+00:00,,,,,,Xiamen Air,MF,CXA,5685,MF5685,CXA5685,juneyao air,ho,dkh,1102,ho1102,dkh1102,,,,,780753
2026-09-07,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,B27,,2026-09-07T14:25:00+00:00,2026-09-07T14:25:00+00:00,,2026-09-07T14:25:00+00:00,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,37,2026-09-07T18:00:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1078,3U1078,CSC1078,china southern airlines,cz,csn,3206,cz3206,csn3206,,,,,7822BA
2026-09-07,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,,B29,,2026-09-07T14:15:00+00:00,2026-09-07T14:15:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-07T17:35:00+00:00,,,,,,Shandong Airlines,SC,CDG,9198,SC9198,CDG9198,shenzhen airlines,zh,csz,9240,zh9240,csz9240,,,,,
2026-09-07,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,,B29,,2026-09-07T14:15:00+00:00,2026-09-07T14:15:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-07T17:35:00+00:00,,,,,,Juneyao Air,HO,DKH,5137,HO5137,DKH5137,shenzhen airlines,zh,csz,9240,zh9240,csz9240,,,,,
2026-09-07,scheduled,,,Berlin Brandenburg Airport,Europe/Berlin,BER,EDDB,,,,2026-09-07T06:00:00+00:00,2026-09-07T06:00:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,,,,2026-09-07T08:10:00+00:00,,,,,,easyJet,EC,EJU,9043,EC9043,EJU9043,,,,,,,,,,,4400F3
2026-09-07,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,D67,,2026-09-07T10:40:00+00:00,2026-09-07T10:40:00+00:00,,2026-09-07T10:40:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,37,2026-09-07T12:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,4131,ZH4131,CSZ4131,air china,ca,cca,8321,ca8321,cca8321,,,,,
2026-09-07,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,D67,,2026-09-07T10:40:00+00:00,2026-09-07T10:40:00+00:00,,2026-09-07T10:40:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,37,2026-09-07T12:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,5390,SC5390,CDG5390,air china,ca,cca,8321,ca8321,cca8321,,,,,
2026-09-07,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,C45,,2026-09-07T10:30:00+00:00,2026-09-07T10:30:00+00:00,,2026-09-07T10:30:00+00:00,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-07T14:00:00+00:00,,,,,,Etihad Airways,EY,ETD,5753,EY5753,ETD5753,china eastern airlines,mu,ces,5704,mu5704,ces5704,,,,,780E7D
2026-09-07,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,C45,,2026-09-07T10:30:00+00:00,2026-09-07T10:30:00+00:00,,2026-09-07T10:30:00+00:00,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-07T14:00:00+00:00,,,,,,Xiamen Air,MF,CXA,3996,MF3996,CXA3996,china eastern airlines,mu,ces,5704,mu5704,ces5704,,,,,780E7D
2026-09-07,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,C45,,2026-09-07T10:30:00+00:00,2026-09-07T10:30:00+00:00,,2026-09-07T10:30:00+00:00,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-07T14:00:00+00:00,,,,,,China United Airlines,KN,CUA,6184,KN6184,CUA6184,china eastern airlines,mu,ces,5704,mu5704,ces5704,,,,,780E7D
2026-09-07,active,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,A105,,2026-09-07T10:15:00+00:00,2026-09-07T10:15:00+00:00,,2026-09-07T10:15:00+00:00,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-07T13:00:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2099,3U2099,CSC2099,china southern airlines,cz,csn,8911,cz8911,csn8911,,,,,780509
2026-09-07,scheduled,,,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,1,D34,,2026-09-07T00:30:00+00:00,2026-09-07T00:30:00+00:00,,,,Pierre Elliott Trudeau International,America/Montreal,YUL,CYUL,,A2,,2026-09-07T01:52:00+00:00,,,,,,EVA Air,BR,EVA,3090,BR3090,EVA3090,air canada,ac,aca,7884,ac7884,aca7884,,,,,C018C8
2026-09-07,active,,,Yining,Asia/Shanghai,YIN,ZWYN,,9,,2026-09-07T09:00:00+00:00,2026-09-07T09:00:00+00:00,2026-09-07T09:01:00+00:00,2026-09-07T09:01:00+00:00,2026-09-07T09:01:00+00:00,Shache Airport ,,QSZ,ZWSC,,,,2026-09-07T10:30:00+00:00,2.0,2026-09-07T10:21:00+00:00,,2026-09-07T10:21:00+00:00,,VietJet Air,EU,UEA,2282,EU2282,UEA2282,,,,,,,,,,,781CF2
2026-09-07,active,,,Xiangshan,Asia/Shanghai,ZHY,ZLZW,,1-4,,2026-09-07T09:20:00+00:00,2026-09-07T09:20:00+00:00,,2026-09-07T09:21:00+00:00,,Kashi,Asia/Shanghai,KHG,ZWSH,T2,,3,2026-09-07T13:10:00+00:00,1.0,,,,,West Air,PN,CHB,6519,PN6519,CHB6519,,,,,,,,,,,782370
2026-09-07,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,T2,9,,2026-09-07T16:00:00+00:00,2026-09-07T16:00:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-09-07T18:55:00+00:00,,,,,,Shandong Airlines,SC,CDG,9347,SC9347,CDG9347,shenzhen airlines,zh,csz,9547,zh9547,csz9547,,,,,780CFE
2026-09-07,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,T2,9,,2026-09-07T16:00:00+00:00,2026-09-07T16:00:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-09-07T18:55:00+00:00,,,,,,Air China,CA,CCA,3545,CA3545,CCA3545,shenzhen airlines,zh,csz,9547,zh9547,csz9547,,,,,780CFE
2026-09-07,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,T2,20,,2026-09-07T16:00:00+00:00,2026-09-07T16:00:00+00:00,,,,Taiyuan,Asia/Shanghai,TYN,ZBYN,1,,,2026-09-07T18:05:00+00:00,,,,,,Shandong Airlines,SC,CDG,9761,SC9761,CDG9761,shenzhen airlines,zh,csz,8533,zh8533,csz8533,,,,,7807AA
2026-09-07,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,T2,20,,2026-09-07T16:00:00+00:00,2026-09-07T16:00:00+00:00,,,,Taiyuan,Asia/Shanghai,TYN,ZBYN,1,,,2026-09-07T18:05:00+00:00,,,,,,Juneyao Air,HO,DKH,5016,HO5016,DKH5016,shenzhen airlines,zh,csz,8533,zh8533,csz8533,,,,,7807AA
2026-09-07,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,B,,2026-09-07T12:15:00+00:00,2026-09-07T12:15:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-07T14:35:00+00:00,,,,,,Tibet Airlines,TV,TBA,8114,TV8114,TBA8114,kunming airlines,ky,kna,8288,ky8288,kna8288,,,,,780CC1
2026-09-07,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,B,,2026-09-07T12:15:00+00:00,2026-09-07T12:15:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-07T14:35:00+00:00,,,,,,Air China,CA,CCA,5736,CA5736,CCA5736,kunming airlines,ky,kna,8288,ky8288,kna8288,,,,,780CC1
2026-09-07,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,B,,2026-09-07T12:15:00+00:00,2026-09-07T12:15:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-07T14:35:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,5588,ZH5588,CSZ5588,kunming airlines,ky,kna,8288,ky8288,kna8288,,,,,780CC1
2026-09-07,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,J,,2026-09-07T12:10:00+00:00,2026-09-07T12:10:00+00:00,,2026-09-07T12:10:00+00:00,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-07T13:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1591,3U1591,CSC1591,china southern airlines,cz,csn,6291,cz6291,csn6291,,,,,781D63
2026-09-07,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,J,,2026-09-07T12:00:00+00:00,2026-09-07T12:00:00+00:00,,2026-09-07T12:00:00+00:00,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-07T14:10:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1041,3U1041,CSC1041,china southern airlines,cz,csn,3137,cz3137,csn3137,,,,,
2026-09-07,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,F,,2026-09-07T11:35:00+00:00,2026-09-07T11:35:00+00:00,,2026-09-07T11:35:00+00:00,,Kunming,Asia/Shanghai,KMG,ZPPP,,7,,2026-09-07T13:50:00+00:00,,,,,,Xiamen Air,MF,CXA,7379,MF7379,CXA7379,china eastern airlines,mu,ces,5886,mu5886,ces5886,,,,,7815AF
2026-09-07,scheduled,,,Copernicus Airport,Europe/Warsaw,WRO,EPWR,,,,2026-09-07T09:25:00+00:00,2026-09-07T09:25:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-09-07T13:21:00+00:00,,,,,,Ryanair,RR,RYS,,RR,RYS,,,,,,,,,,,48C26C
2026-09-07,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,3,"K,L",,2026-09-07T10:30:00+00:00,2026-09-07T10:30:00+00:00,,2026-09-07T10:30:00+00:00,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,,16,2026-09-07T12:50:00+00:00,,,,,,Hong Kong Airlines,HX,CRK,1138,HX1138,CRK1138,hainan airlines,hu,chh,7138,hu7138,chh7138,,,,,
2026-09-07,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,3,"K,L",,2026-09-07T10:30:00+00:00,2026-09-07T10:30:00+00:00,,2026-09-07T10:30:00+00:00,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,,16,2026-09-07T12:50:00+00:00,,,,,,Air Changan,9H,CGN,7138,9H7138,CGN7138,hainan airlines,hu,chh,7138,hu7138,chh7138,,,,,
2026-09-07,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,115,,2026-09-07T10:30:00+00:00,2026-09-07T10:30:00+00:00,,2026-09-07T10:30:00+00:00,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,7,2026-09-07T12:40:00+00:00,,,,,,Xiamen Air,MF,CXA,3236,MF3236,CXA3236,china eastern airlines,mu,ces,2414,mu2414,ces2414,,,,,78164C
2026-09-07,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,115,,2026-09-07T10:30:00+00:00,2026-09-07T10:30:00+00:00,,2026-09-07T10:30:00+00:00,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,7,2026-09-07T12:40:00+00:00,,,,,,Sichuan Airlines,3U,CSC,5050,3U5050,CSC5050,china eastern airlines,mu,ces,2414,mu2414,ces2414,,,,,78164C
2026-09-07,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,175,,2026-09-07T10:30:00+00:00,2026-09-07T10:30:00+00:00,,2026-09-07T10:30:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,39,2026-09-07T13:05:00+00:00,,,,,,British Airways,BA,BAW,2017,BA2017,BAW2017,china southern airlines,cz,csn,5792,cz5792,csn5792,,,,,780410
2026-09-07,active,,,Wellington International,Pacific/Auckland,WLG,NZWN,,3,,2026-09-07T12:55:00+00:00,2026-09-07T12:55:00+00:00,2026-09-07T12:57:00+00:00,2026-09-07T12:57:00+00:00,2026-09-07T12:57:00+00:00,Nelson,Pacific/Auckland,NSN,NZNS,,,,2026-09-07T13:45:00+00:00,2.0,2026-09-07T13:29:00+00:00,,2026-09-07T13:29:00+00:00,,Sounds Air,S8,SDA,347,S8347,SDA347,,,,,,,,,,,C81AB7
2026-09-07,active,,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,81,,2026-09-07T09:35:00+00:00,2026-09-07T09:35:00+00:00,,2026-09-07T09:45:00+00:00,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-07T12:30:00+00:00,10.0,,,,,Xiamen Air,MF,CXA,3659,MF3659,CXA3659,china eastern airlines,mu,ces,5221,mu5221,ces5221,,,,,780ADB
